file_name,text,class
1583984.txt,Parkway Veterinary Hospital and Pet Rehabilitation Providing routine and emergency care and physical rehabilitation with referral from your current vet. ,Animal
1584812.txt,Cattle Diseases Factsheets form the Florida Extension Service. ,Animal
1584198.txt,"Reproductive Disorders of the Hen Parrot Presents common problems in female birds such as egg binding, prolapse, infections, and peritonitis. ",Animal
1587462.txt,"North Shore Veterinary Hospital Companion animal clinic in Duluth. Hospital tour, staff, location, hours, classes and photos. ",Animal
1584706.txt,"Inflammatory Bowel Disease Description of the disease, methods of diagnosis, treatments and prognosis. ",Animal
1586728.txt,"Kipling Veterinary Hospital and Wellness Center List of services, newsletter, and staff profiles. Lakewood. ",Animal
1586781.txt,"Cat Clinic Veterinary hospital for cats only. Offering health care, feline medicine, surgery and nutrition services. Danbury. ",Animal
1588160.txt,"Texas Aid to Animals Dr. Bob Hardy offers dentistry, surgery, spay and neuter, and vaccination services. Austin. ",Animal
1587437.txt,"Kalamazoo Animal Hospital 24-hour companion animal emergency clinic. Office hours, list of services, resource library, and links. ",Animal
1588502.txt,Southeastern Cooperative Wildlife Disease Study (SCWDS) Providing high quality wildlife disease expertise to State and Federal Agencies responsible for wildlife and domestic livestock resources. ,Animal
1583795.txt,"Equine and Animal Healing Tracy Emms is a Reiki master, teacher, angel therapist and animal healer based in north east England. She offers Reiki for animals, explains the benefits of Reiki and provides information on consultations. ",Animal
1586993.txt,"Just Pets Veterinary Hospital Small animal veterinary facility located in Cumming. Services offered include medical care, hydrotherapy, chiropractic, daycare, boarding, pet grooming and training classes. ",Animal
1584189.txt,"Why Caffeine is Toxic to Birds Article discusses the effect of certain foods, such as chocolate, on the avian nervous system. ",Animal
1586569.txt,"Hazel Ridge Veterinary Clinic Progressive full service small animal hospital caring for dogs, cats, rabbits, and pocket pets. Educational articles, their policies, and staff biographies. Fair Oaks. ",Animal
1587921.txt,"Cardiology Northwest Oregon's only veterinary cardiology specialty center, providing specialty care for pets with heart disease. Site features helpful articles, online encyclopedia, details on fees and services, directions to facility, online store and e-prescriptions. ",Animal
1587988.txt,"Media Veterinary Hospital Full-service, small animal practice providing wellness, medical, surgical and dental care. Provides details of the services, the vets, staff, location and office hours. ",Animal
1586308.txt,"Endell Veterinary Group Small animal, large animal and equine practice in Salisbury, Wiltshire. Site details facilities, hours and staff. There are fact sheets and case histories, practice news and a children's page. ",Animal
1585228.txt,"Mechanics for the Equine Athlete Heidi Pichotta offers soft tissue therapies for equines and specializes in performance horses. Provides details of the different modalities offered, clinics to educate owners and a saddle-fitting service. Serving MN and WI. ",Animal
1587732.txt,"Macedon Veterinary Care Full service companion animal and avian veterinarian hospital. Provides details of the services and facilities, location and hours. ",Animal
1585304.txt,Guinea Pig Health Care Provides general guidance on identifying health problems and administering first aid. ,Animal
1585802.txt,"Indiana Veterinary Medical Association Provides information on membership, education, events, news, consumer information and the Indiana Animal Health Foundation. ",Animal
1588428.txt,Eastside Avian &amp; Exotic Medical Center Providing care to birds and exotic animals. Biographies of the doctors and a list of services. Kirkland. ,Animal
1586826.txt,"Bright Cross Animal Clinic Community veterinary center in Venice. Online reference encyclopedia, frequently asked questions, office hours, and fees. ",Animal
1585178.txt,"Northwest Equine Dentistry Dr Mary DeLorey provides services throughout the state of Washington, USA, and presents articles and photographs about her work. ",Animal
1587133.txt,"Village Pet Doctor Small animal clinic in Zionsville. List of services, hours of operation, driving directions, staff members and links. ",Animal
1588182.txt,Long Drive Dog &amp; Cat Hospital Services information and map to location. Houston. ,Animal
1585554.txt,Herp Vet Connection A listing of client-recommended reptile and amphibian veterinarians. ,Animal
1587883.txt,Animal Medical and Surgical Hospital Specializing in personal pet care and exotic animal medicine/surgery. List of services and veterinarian biographies. Tulsa. ,Animal
1584334.txt,"Rabies Information on the course of this disease, its transmission, the law regarding animal bites, human exposure and animal quarantine. ",Animal
1588492.txt,"Spring Creek Animal Hospital Veterinary care for dogs, cats, birds, pocket pets, and exotics. Information on their staff, services, boarding, and grooming. Jackson. ",Animal
1586642.txt,"Alondra Animal Hospital Veterinary care for cats and dogs in Gardena. Basic information on staff, list of services, and location. ",Animal
1587644.txt,"Lovington Veterinary Clinic Providing small animal and exotic medical care. List of services, office hours, clinic policies, and news. ",Animal
1586480.txt,"Mobile Veterinary Service Provides veterinary house call services for pets in the Greater Phoenix Metropolitan Area. Dr Daniel Martin offers physical examinations, routine and preventive healthcare, vaccinations, diagnostic testing and compassionate home euthanasia. ",Animal
1584720.txt,"Feline Diabetes Community Discussion forum for the owners of diabetic cats providing support, advice, general chat and sharing experience. ",Animal
1587869.txt,"The Animal Hospital of Polaris Full service companion animal hospital at Lewis Center providing medical, surgical and dental care. Includes details of the services and facilities, the vets, staff, location and hours. ",Animal
1585469.txt,Poison Prevention Prevention Tips The Cincinnati Drug and Poison Information Center offers safety tips to prevent poisoning in children and pets. ,Animal
1585653.txt,"IDEXX Laboratories Veterinary diagnostic services and DNA-based testing for avian, small, and large animals. Includes services, news, and contact information. ",Animal
1583769.txt,Sidereus Healing for Animals Provides web-based courses in pure energy healing for animals leading to diploma certification as a Sidereus Healer (Animals). ,Animal
1587762.txt,"Parkway Animal Hospital List of services, emergency information, and pet care articles. Cary. ",Animal
1586233.txt,"NineLives Hong Kong veterinary surgery devoted exclusively to cats. It offers vaccinations, wellness checks, dentistry, kitten training, surgery and hospitalization. ",Animal
1584475.txt,"Enteromyxosis (Myxidiosis) Provides details of this condition caused by an endoparasite, its consequences and management advice. ",Animal
1584394.txt,Bovine Spongiform Encephalopathy: Mad Cow Disease Factsheet on this condition from the USDA Food Safety and Inspection Service. ,Animal
1585013.txt,"Canine Parvovirus Provides information on the virus that causes this infection, how it is acquired, the physical illness, its treatment, diagnosis, care of the sick dog and prevention. ",Animal
1585964.txt,"Ku-Ring-Gai Veterinary Hospital Clinic history, staff biographies, list of services, and office hours. North Turramurra. ",Animal
1584409.txt,"Lincospectin Sterile Solution Product information on Pharmacia's lincomycin and spectinomycin antibiotic for beef cattle, dairy cattle, swine, poultry, and sheep. ",Animal
1588025.txt,"Harbor Animal Hospital Providing care for small animals, including exotics and pocket pets. Includes details of services, staff profiles, forms, articles, FAQs and office hours. Located in Barrington. ",Animal
